,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,-4.438096301690157,3.215618687766726,-0.4725033834968164,0.11413058025984443,1.3381864318237393,1.2804501925835339,-0.08518187081099414,1.5805689090310613,-1.9213261193735476,-0.20359755109399202,-0.4950008962532355,0.5420772059141471,-0.8097807243499753,-0.22063999055882194,0.1803097562644824,0.24781348524400096,-0.16366388633255038,0.5176641480982435,-0.2807561532332515,0.0566474270857378,0.5046817965143112,-0.30498843134287307,-0.39114935565655456,0.49887180051680213,-0.21884721516867944,-0.10747410850591978,-0.022974329131455605,0.16771591245990541,0.002537102753255943
1,-3.856905461989523,0.7648594316327768,0.8223609795715725,1.5876614455871851,1.0004110243877384,0.9360910083368612,0.2995697000869928,0.5556830730121752,-0.13045619370654693,0.03647364485888673,0.3749601837760143,0.5045306565295435,0.04970074780981695,0.03180913724323668,-0.7286532287164829,-0.5171000302527459,0.9884951353918047,-0.8142996312413565,-0.771035518350873,0.5259465005021737,-0.6430113534282387,-0.6496438805424118,0.6681910222248911,0.06675469281162957,-0.1940914573936068,0.7003447923859007,0.31309458171279037,0.36832741378415956,0.1426911049815896
2,-3.556085035771578,-0.2141618531144986,0.16916270177751452,1.6229834126666975,-0.4062503848767044,-1.7151137404698122,0.7813473947836215,3.115297734005981,0.2652368905605142,1.3569308425407034,0.545074410612674,-0.9343417393282676,-0.6931293868379569,0.03361505753114159,-0.32727935154428156,-0.005331348241954162,-0.7749490153341985,-0.12721419677951346,-0.1773587824815035,0.01101139347120198,0.3871451228445747,-0.35485533364322785,-0.4582433365598577,0.45600619965396527,0.9426389043597587,0.4031902267663429,-0.0001859910440851846,0.405409308597994,-0.2247887406885425
3,-3.7294393438262086,1.315471928808815,-1.1245058949599362,-0.5051836384485173,0.58845644647714,0.8807177835852226,-0.8176596373482281,0.9624311337370788,-0.8528938105600836,-0.3064088153002699,-0.1579475917831209,-0.18202419670463665,0.40632309391286464,0.6813340703105203,0.5109936738945118,-0.08344143317034941,0.12574314104576031,-0.06307449072793914,0.3113376312933522,-0.3719704421862503,0.26294042764640013,0.319453451230714,0.44784200443779526,0.015287640063083644,0.3723725684574276,0.02985441365535397,0.5888828834611873,0.2011521067382299,-0.028868404579097603
4,-3.2632332089465885,-0.1568568590699295,0.8500593423566939,0.8714532287038604,-0.6541394489055619,-1.7309197009626476,-0.770489386525849,3.3582380828214577,-0.07697174541341686,0.7311544957525089,-0.27462298685749836,1.1728925875472767,-0.6237116035839458,-0.9708687805317064,-0.806870877403467,-1.3102780733821167,0.5774236073193422,0.19096003239362658,-0.44642268611984887,0.6385479859257838,-1.2223326883712435,1.3055281934128735,0.11320732085585947,-0.10510697237609387,-0.9020555213884691,0.6698961994201159,0.8573153223315662,-0.23151041012283102,-0.10105634408030796
5,-4.039862477149074,-0.30708439096709766,0.2398819917141706,-0.25008132285146806,0.10037671185859341,0.5019350141304969,-0.2136322471712275,0.36947108059158745,-0.23511983334025974,-0.1635460950924191,0.05954822658209234,-0.40364056043130164,0.4156218247119552,0.2932098648392913,-0.055332487240594336,-0.04753074094349475,-0.0673316381700423,0.07735917571488712,0.11370418659898456,0.307333817853452,0.20242277326670735,-0.013851644355920813,-0.17907642091719975,0.19921362919919328,0.17770942839310794,-0.3457005407668674,-0.298132026287026,0.0274860812512709,-0.08227103987472535
6,-4.023100436623267,-0.5617317899109975,0.5817337279818323,0.16407443378920858,-0.02968326970701481,0.5018310749385316,0.27875351741631155,0.042751344096655,0.01287697778369719,-0.06555094487747101,-0.08210390428148254,-0.37735264424637466,0.2228782508057141,-0.028774144671599517,-0.23150034108452694,0.21771064069166443,0.28542690502050205,-0.2955174334861936,0.5087348384417174,0.4386104897181007,0.2018817197882128,-0.1873726189290525,-0.26169083810171656,0.22048146720081008,0.3362696640045944,-0.12142988754643903,-0.8695939914138355,0.08341443075585574,-0.14827479376478236
7,-2.336557465755442,-0.3549411163776847,0.6901119912771375,-0.2560769950541598,-1.132902472635799,1.3444913127678784,-0.7007232188052871,0.2882817616008622,-0.036970816329871294,-0.25935984480857627,0.2911839394155604,-1.187087450918426,-1.1926969556932008,1.120631898498327,-1.6879310168350743,0.9822319764360432,0.7464858883727264,0.5918368443372922,-0.46688685910852945,-0.30620777893817663,-0.03909798139840704,0.36536759305367433,0.15438045441910517,0.09403360770456412,-0.2085050181457997,-0.014457211345521935,-0.38526226446338485,0.15712890831118956,0.5701664316501887
8,-1.8738084629093166,3.2520005560802927,-1.12643779774322,-0.5839227845671439,2.423700859934567,0.6915958245690663,1.915119256862687,0.15541037333975805,-0.9694496307318211,-0.8044591499052293,-1.2839394930946304,0.7855110068843364,-0.9110791894450295,-0.033254715691142044,1.134380224221708,-0.0485755853610487,-0.025794755394775836,0.19221449818619796,-0.9563360518817393,-0.9311415254798858,0.07978920982068122,-0.387704715595173,-1.8099354576818898,0.13514123861619506,-1.094935514117442,0.5951555996721588,-0.3535867965429455,-0.17789134975614018,-0.8687281060264732
9,-4.3877239266684285,-1.3852846187448065,3.523616383730552,1.8487555432772305,0.8583423186671297,0.8311253057417661,0.16651135079797913,0.43755836758555544,-0.2903104119677274,0.4940861806265646,0.20339056857382543,-0.12074272981462626,-0.017200332746787644,0.019707624099283467,-0.18498848781213753,-0.33785950235135065,0.6299181590888812,-0.5301425728193296,-0.6998633784078072,0.46199861221899413,-0.46977960779778904,0.0006301267821625699,0.3201086089153156,0.18661842409917412,-0.33751566464295035,0.9205244457167095,0.37112007524552393,-0.1957160301273128,-0.06982867825330032
10,-1.6498951524676297,0.41913543242789864,1.559874950632039,1.1490101041864929,-1.2259875216060097,-2.851347850890871,-1.1020181674794731,1.7956703770338636,1.3940010129206344,-0.956983943620796,-1.600916254112113,-0.337185953103472,-0.8816067517290682,-1.324915751590037,0.586632001035845,-0.46016058440982016,0.09344188547594903,1.6992093574232912,0.2734432660951112,0.21567616105631188,0.48725495998287993,0.3702659710918241,0.6686430180883659,0.4467566568754707,-0.6005710087051478,-0.48947579186964574,-0.33348777282967557,-0.8003270002372225,0.09381546379673474
11,-3.046628440046312,-1.5092869796311064,-0.5519517156715323,0.6832535211981711,0.17761273522122148,-0.40457337555818995,-0.4104626507770526,0.020119834402546354,-0.4237234868838179,0.7933162530835948,0.3075343346952745,0.26589262284831316,-0.7987928941866733,0.12560534916241012,-0.08213370634690412,0.3848333093648614,0.32494498923212206,0.22216303739250015,0.49559690743917895,-0.07868036385269925,0.07592176458049968,-0.6944035313442563,0.05890239070388429,0.24462165598208757,0.159956940619873,-0.4353139367977867,-0.461122189154833,0.3880387837841312,0.039124127813678695
12,-4.267232272047479,-0.04951306325284168,0.5227484069335107,0.9020269559135611,0.4665087062738403,-0.6459917543671685,-0.7828860764854342,-0.17834312530584878,-0.16154553288892884,0.9340428117419443,0.3037376784322419,0.02123668610676482,-0.3586207845816,0.30765643449942515,0.43764979859991854,-0.17141093318792805,-0.7352376405027625,0.7227142399860081,-0.29331476432088305,0.37768076044998605,0.7380939175184809,0.29652247982949564,-0.35759731819272805,0.08867388662760484,-0.12143638768473071,-0.17239274501134447,-0.2547467434833239,-0.1599830240864532,-0.02887428763438006
13,-3.473115559436895,-3.7721940933403424,1.5036262284985114,0.3900887802069838,-0.07091960476923934,-0.9235496495259032,-0.9965751665015392,-0.016979926513259986,-0.41408955854171964,0.9152819067337342,0.5762918904103208,-0.17464791258555248,-0.3981857356729787,0.5592935746054142,0.0086439021743545,-0.25329510138365885,-0.3270741429844768,0.5758503531641553,-0.37460858862024216,0.05047850373395625,-0.1947175159715845,-0.07272350726578938,0.013408989310825983,-0.04139954250694761,0.30994532453985374,-0.10138463817914146,-0.3136551693612139,-0.20830934945469826,-0.020812173979602694
14,-1.5153869558365989,-1.227465699216749,-0.043193288774670026,-0.3337340804797801,0.27054971641653586,-0.8211436608894519,-1.0617807382227888,-0.29331128531095974,0.008169460750544798,1.3282172267190713,-0.08201102177509972,0.4680031257322462,-0.2123500514374162,-0.627932667683887,-0.32860823554225127,1.113539413293876,-0.6888208579482283,-0.643003208012096,0.9107629115579393,1.6180154543955836,-0.0012250160060427245,0.3587043444003102,-0.3102981735732626,-0.35691008551971276,0.6057884038405379,-0.7154772096210618,0.5452366936015809,0.28496521490309723,0.3933404989940159
15,-2.8282492951948406,-3.1393386862068913,-0.10601056738900552,-0.10290825416140806,-0.21978987938568306,-0.3169057791882193,-1.0940661367850564,-0.0060180190844461665,-0.2100095689698179,0.8962286772737353,0.1767053871789357,-0.5336933350725682,-0.5576709225251348,0.5595117322023322,0.786941276683161,0.7390835528990702,0.19543059618772213,-0.511297318550113,1.1774035086808476,-0.7107842565130724,0.41491271087189396,-0.010286836833005738,0.3361895236816037,0.17135967333337637,0.1282038638686774,-0.15187699140611646,0.3385541945103948,-0.31702651121405157,-0.3060728870561591
16,-3.7606645040615265,-1.939204649434837,1.4358905117175875,0.4411211185074214,0.22733649881104057,0.6677033979565121,-0.24902528685774192,0.3868042762632366,0.02740159862743967,0.013514851189030046,0.09110831923134076,-0.3671983773146791,0.21658606737411798,-0.08135458450177481,-0.5723339491734031,0.3504336189372467,-0.022666592130282503,-0.03411493177921753,-0.13895060403007223,0.8136074303302376,0.44734546835661826,-0.5155896760666512,-0.5462478713023363,0.48180165784694373,-0.5505462352371424,-0.05444489381841868,-0.345081323639179,0.03692902354488811,-0.07872438626616814
17,-2.1508679234774357,0.13138540187094672,1.5322416661786884,0.0017313225397249355,-1.1035807628559127,0.7993823355706102,0.7545859824662199,0.8903964626608636,-0.34297625764340345,1.4652534903788939,-1.1003462792603715,-2.1329210770211082,0.6083416635762442,-1.6327678282131401,1.8054997555468593,2.0998630048269575,-0.8006474399076906,-2.1401428970194516,1.3905631484510748,-0.6474220424265171,0.22402114644779905,-0.007289674152411433,0.5436029666264779,0.6114434792614475,0.04085073475048187,0.27743901320346226,0.9164132456711289,0.5959031969546401,-0.699835426561397
18,-3.9708502848814637,1.7901618024801111,-0.9007386907754832,1.00360046427934,0.7507116173337589,-0.20364513333961273,-0.6636559502270424,0.06551106246496781,-0.44680215581413313,0.9428043719606721,0.028074994968654853,0.11784772306362112,-0.7604210666586024,0.2019130996355487,0.7125743299835029,0.34269331810114767,0.11079999156478247,-0.2592262110741365,0.8653781518040695,-0.49591462305743733,0.5083560863364578,0.3094155855964111,0.13240378593827973,0.09435912586554446,0.3259100836934775,-0.003910996712738787,-0.00020407587998020856,-0.26593219106440985,-0.3206456193787233
19,-3.5699640524954246,-0.8369836076080402,0.1464906741010732,0.05491565955141739,0.2888761197182523,0.6339795627428779,-0.22494418988134088,0.48291283938025653,-0.34090622979985813,-0.29207391243182224,0.16245161029733934,-0.1002104953341283,0.2027410224086235,0.2516800245751288,-0.31749606752558557,-0.08225645904559387,0.0857858046082687,-0.024380330368871515,-0.24631988314208092,0.26703162190070634,0.036566588398925105,-0.3725333235607608,0.009531815494547732,0.16276745685867075,0.19765651493151995,-0.2412511087361188,-0.30193314611147626,-0.029630063910335933,-0.05254592977406798
20,-2.0130974105292263,-0.46279675399711984,0.4287668724129708,-0.23170945729400627,-0.7071722226898204,1.179720120505882,0.2159629981644176,0.616816685338544,-0.3282115113315787,0.097774223460841,-0.36311803758413247,0.8532885015355268,0.4767564416547278,-1.241674882115811,0.5629147420339602,0.236927517014248,-0.31554148068380106,0.306887997549054,-0.17212646055127498,-0.2989221257221771,-0.7311566929790442,-1.5272141631310288,0.7143653273806223,-0.646525272488023,-0.16379650091698042,-0.3227334196213265,0.07680677469994153,-0.7218662780641301,1.439862241268331
21,0.19364932342241992,-1.3675368446159324,-2.146993435405388,6.619776957220742,1.3826723537350707,-0.27767023441951494,-0.9459456437262199,0.35136948153577013,-0.8708219513750514,0.9649017011617943,-0.21101057755108518,-0.14702934266128548,0.7756249986317426,0.664888519774265,-0.4796637479760174,-0.17303102620014987,-0.20373479167136585,0.3994873867675481,-0.13893909036809177,-0.36212321633293665,-0.22949621631997172,0.03384148056925675,-0.5598897271584177,0.34350314945998517,0.38111840507439687,0.5225578115248676,-0.8578087628061605,0.9286850303811955,-0.19761991231111212
22,-4.093142964325563,-0.5454509810615966,1.3091158550997275,-0.02832903354039651,0.439392617690976,0.5035509477754581,-0.16031634987850873,1.0957784122694343,-0.9045591052262002,0.20341183171503993,0.24556215665992648,-0.11396543703337303,0.24280348081954012,0.5231287265818366,-0.4026625192113571,-0.6546160006462707,1.356458723834262,-0.8019905031264194,-0.24417140251413116,-0.2519006250354305,-1.504440650347405,0.08160260350611001,1.3202458685443854,-0.0998769128407988,0.471416518608762,0.9197061343622058,0.8521469944078834,0.30306208127256695,0.010711327067763579
23,0.019177447299247606,-3.2332414360456365,1.5424363409456612,-1.0738482756925594,-0.885729828804185,-0.8759652169520673,2.32014991184938,1.3338590382363547,1.6526059938939526,-0.9358954589150367,0.3174235312842635,1.9653539164238403,0.10835427636298466,-1.7290196812269116,-1.4288677086290862,0.8701953185810293,0.789336137315626,-0.9946626341186596,-0.5091906750909281,0.527970870206193,-0.11983321684214719,-0.7435174791749676,-0.45325399783985443,0.3502617536234701,0.8439880054252531,-0.45704632352692653,1.426176214376261,0.053452659261943064,0.7483055653589462
24,-2.9289701214227453,-1.2672987700248934,-0.06447910232293697,-0.10332252303925192,-2.1189128625307267,-1.6337788048970423,0.5359667030762503,-1.4954366105047763,0.46573962631497684,0.013447887322071028,1.0420025193969948,1.2327536056631627,0.7258118255675637,-0.4608964049607882,-0.28868840835735005,0.3462968191930133,-0.32445688784551474,-0.5228234792115694,0.7995287193474918,-0.3778943543913763,0.21960526650438267,-0.0453879091834178,-0.23911154073322255,-0.178059863600171,0.015740481477948973,-0.7807416538601559,-0.16743398619427005,0.47051218778550175,0.17720986615331197
25,-3.579810419006669,1.8282379599427427,-0.15228443491990937,0.29225575911486146,-1.4112163070423158,-0.39947674563831054,0.8882356430267923,-1.0780373110250907,0.3896956245186979,-1.0760478604652155,0.901064041487177,1.2575941091748049,1.893879801273441,0.00641489104915769,0.0017462134416021066,-0.5270772141621212,-0.325432276435324,-0.6137886805251428,0.4851526161894284,-0.32543219829193964,-0.19024673220018318,0.6781980661128285,0.21483606311344652,-0.5419190076936297,0.6395572696491924,-0.6369084537204378,0.08257831666758089,0.6155501061848019,0.28752063392471583
26,-3.9661802521728067,-1.507645819739809,1.2640643465877381,0.8576795742125315,-0.5266680720202545,0.5311273122878923,1.5672861518193235,-1.1240288077066918,0.985014878574806,-0.09533413258867879,0.19930733429226294,-0.28673112446509336,0.4269533570190182,-0.1931487452564563,-0.34339415671843015,-0.17620444883311326,0.5449494254546793,-0.1805246937405207,-0.055596073631840506,1.0334076107123413,0.3515459635754309,-0.6621304591505033,-0.5294917580013739,0.3421149272017817,-0.6336817806121929,-0.22460518344065142,-0.33670591387083826,-0.044014919240095506,0.23683970584287095
27,-1.4724295787333934,-0.26547946576262954,0.02952870797788072,1.1264811246938977,-0.9642313037493868,-2.315929331674023,-1.1432504860508448,-1.80512955886805,1.592087054374727,-1.0476352256863801,-1.2411301095449938,-1.1626463253895436,-0.3079675037438852,-0.46533544577363295,-0.042850428873535365,-1.393412638317282,1.6698540538939086,0.5068792266176245,-0.5146230934561706,0.31462499479407313,-0.06680269821237213,-0.663509176403645,-0.3208077785696239,0.4840961354652338,0.13285927559228092,0.2963948918756349,-0.7492614261059494,1.0920741670245904,-0.5185534127038882
28,-3.62832968853512,-1.3998808105676501,-0.514849124774835,0.26947793397386083,-0.6470420550713194,-0.8379327916977133,0.8249036110858401,-1.1878370379581507,0.46363813770533063,0.4474394009044706,0.6146714377459327,0.07858724300417315,-0.43431770846004764,0.18545227444963236,-0.0981616553155227,-0.5720363277744921,-0.11880118078298975,0.2581377061115059,-0.3566710507677508,0.3707491500421071,-0.15874414259492203,-0.24223705518779715,-0.16891030301776275,0.06897036796105163,-0.11739562684470901,-0.4069864560686366,-0.24596991645003205,-0.5515730426884503,0.112509844396917
